    id	category_id	code	barcode       	mpn 	name                                    	  price	image          	feature	vendor	available	descr                                   	
674286	     618500	None	None          	None	Кабель живлення 1.5м євровилка          	   60.0	['674286.jpg'] 	None   	None  	9        	None                                    	
680307	     618500	None	None          	None	Кабель живлення 3м євровилка            	   50.0	['680307.jpg'] 	None   	None  	14       	None                                    	
677314	     618500	None	None          	None	Кабель-перехідник для  процессора 6+2...	  120.0	['677314.jpg'] 	None   	None  	2        	None                                    	
683920	     618500	None	None          	None	Кабель-перехідник для живлення відеок...	   80.0	['683920.jpg'] 	None   	None  	12       	Кабель-перехідник для живлення відеок...	
683919	     618500	None	None          	None	Кабель-перехідник для живлення відеок...	   80.0	['683919.jpg'] 	None   	None  	8        	Кабель-перехідник для живлення відеок...	
673580	     618500	None	None          	None	Перехідник з AT(1*4pin) на ATX 4pin CPU 	   25.0	['673580.jpg'] 	None   	None  	2        	None                                    	
674575	     618500	None	None          	None	Перехідник на євророзетку TEFAL-трійн...	   20.0	['674575.jpg'] 	None   	None  	64       	Перехідник на євророзетку TEFAL-трійн...	
674574	     618500	None	None          	None	Переходник на евророзетку TEFAL  Black  	   10.0	['674574.jpg'] 	None   	None  	139      	None                                    	
684548	     618500	None	None          	None	Подовжувач силовий 1.8 m Atcom (10118)  	   80.0	['684548.jpg'] 	None   	None  	9        	Подовжувач силовий 1.8 m Atcom (10118...	
675918	     618200	None	None          	None	AUX Audio DC3.5 папа-папа 1.0м, GOLD ...	   60.0	['675918.jpg'] 	None   	None  	2        	None                                    	
679832	     618200	None	None          	None	AUX Audio DC3.5 папа-папа 1.5м пружин...	   80.0	['679832.jpg'] 	None   	None  	14       	Кабель AUX Audio DC3.5 папа-папа 1.5м...	
674521	     618200	None	8716309035507 	None	Audio Male-2*Female розгалужувач 0,1м   	   50.0	['674521.jpg'] 	None   	None  	1        	None                                    	
680313	     618200	None	None          	None	Audio Male-Female подовжувач 0.6м       	   30.0	['680313.jpg'] 	None   	None  	7        	None                                    	
618209	     618200	None	8716309024563 	None	Audio Male-Female подовжувач 1,5м       	   40.0	['618209.jpg'] 	None   	None  	22       	Половжувач Audio Male-Female подовжув...	
619858	     618200	None	2210218023304 	None	Audio Male-Female подовжувач 3м         	   80.0	['619858.jpg'] 	None   	None  	2        	None                                    	
681003	     618200	None	2170921018458 	None	Audio Male-Female подовжувач 5м         	   80.0	['681003.jpg'] 	None   	None  	7        	None                                    	
681119	     618200	None	6953156257153 	None	Baseus (0.5м) Baseus Yiven Audio Cabl...	   80.0	['681119.jpg'] 	None   	None  	4        	Аудiо-кабель Baseus Yiven Audio Cable...	
682013	     618200	None	6953156257191 	None	Baseus (1.5м) Yiven Audio Cable M30 R...	  150.0	['682013.jpg'] 	None   	None  	4        	Аудiо-кабель Baseus Yiven Audio Cable...	
682014	     618200	None	6953156257207 	None	Baseus (1.5м) Yiven Audio Cable M30 S...	  100.0	['682014.jpg'] 	None   	None  	1        	Аудiо-кабель Baseus Yiven Audio Cable...	
684121	     618200	None	8716309098168 	None	Cablexpert (2м) CCA-4P2R (CCA-4P2R-2M...	   50.0	['684121.jpg'] 	None   	None  	5        	Кабель аудіо-відео 2.0 m Cablexpert C...	
680919	     618200	None	4714033875103 	None	Defender (1.5м) Audio Male-Male JACK0...	   40.0	['680919.jpg'] 	None   	None  	2        	Кабель DEFENDER JACK01-05 JACK M- JAC...	
681240	     618200	None	2090818038881 	None	Jack 3.5 (тато)  =/ 2 * Jack 3.5 (мам...	   50.0	['681240.jpg'] 	None   	None  	8        	Розгалужувач аудіо для навушників і м...	
618205	     618200	None	2130520003026 	None	Jack3.5-2RCA (пальчик-тюльпан) 3м       	   80.0	['618205.jpg'] 	None   	None  	7        	None                                    	
676416	     618200	None	2191217079496 	None	Jack3.5-2RCA (пальчик-тюльпан) 5м       	  180.0	['676416.jpg'] 	None   	None  	7        	None                                    	
683922	     618200	None	2090321198782 	None	VEGGIEG (1.5м) AR2-1.5 DC3.5 (папа) =...	  150.0	['683921.jpg'] 	None   	None  	3        	Кабель VEGGIEG AR2-1.5 DC3.5 (папа) =...	
683921	     618200	None	2090321198799 	None	VEGGIEG (3м) AR2-3 DC3.5 (папа) =/ 2х...	  200.0	['683921.jpg'] 	None   	None  	10       	Кабель VEGGIEG AR2-3 DC3.5 (папа) =/ ...	
